id,state,table,col,type,empty,rows,val_cnt,minv,maxv,unique_vals,duplicates,type_ok
0,NY,mapunit,musym,str,N,8908.0,8908.0,,,3299.0,Y,Y
1,NY,mapunit,muname,str,N,8908.0,8908.0,,,4630.0,Y,Y
2,NY,mapunit,mukind,str,N,8908.0,8905.0,,,4.0,Y,Y
3,NY,mapunit,mustatus,str,Y,8908.0,0.0,,,0.0,Y,Y
4,NY,mapunit,muacres,int,N,8908.0,8908.0,1.0,161281.0,4454.0,Y,Y
5,NY,mapunit,mapunitlfw_l,int,Y,8908.0,0.0,1.0,161281.0,0.0,Y,Y
6,NY,mapunit,mapunitlfw_r,int,Y,8908.0,0.0,1.0,161281.0,0.0,Y,Y
7,NY,mapunit,mapunitlfw_h,int,Y,8908.0,0.0,1.0,161281.0,0.0,Y,Y
8,NY,mapunit,mapunitpfa_l,float,Y,8908.0,0.0,1.0,161281.0,0.0,Y,Y
9,NY,mapunit,mapunitpfa_r,float,Y,8908.0,0.0,1.0,161281.0,0.0,Y,Y
10,NY,mapunit,mapunitpfa_h,float,Y,8908.0,0.0,1.0,161281.0,0.0,Y,Y
11,NY,mapunit,farmlndcl,str,N,8908.0,8901.0,,,4.0,Y,Y
12,NY,mapunit,muhelcl,str,Y,8908.0,0.0,,,0.0,Y,Y
13,NY,mapunit,muwathelcl,str,Y,8908.0,0.0,,,0.0,Y,Y
14,NY,mapunit,muwndhelcl,str,Y,8908.0,0.0,,,0.0,Y,Y
15,NY,mapunit,interpfocus,str,N,8908.0,3225.0,,,141.0,Y,Y
16,NY,mapunit,invesintens,str,N,8908.0,6275.0,,,3.0,Y,Y
17,NY,mapunit,iacornsr,int,Y,8908.0,0.0,,,0.0,Y,Y
18,NY,mapunit,nhiforsoigrp,str,N,8908.0,139.0,,,6.0,Y,Y
19,NY,mapunit,nhspiagr,float,N,8908.0,8902.0,0.0,100.0,15.0,Y,Y
20,NY,mapunit,vtsepticsyscl,str,N,8908.0,39.0,,,4.0,Y,Y
21,NY,mapunit,mucertstat,str,Y,8908.0,0.0,,,0.0,Y,Y
22,NY,mapunit,lkey,str,N,8908.0,8908.0,,,65.0,Y,Y
23,NY,mapunit,mukey,str,N,8908.0,8908.0,,,8908.0,N,Y
24,NY,component,comppct_l,int,N,41574.0,34406.0,0.0,100.0,34.0,Y,Y
25,NY,component,comppct_r,int,N,41574.0,41548.0,0,100,80.0,Y,Y
26,NY,component,comppct_h,int,N,41574.0,41574.0,1.0,100.0,35.0,Y,Y
27,NY,component,compname,str,N,41574.0,41574.0,,,737.0,Y,Y
28,NY,component,compkind,str,N,41574.0,31382.0,,,6.0,Y,Y
29,NY,component,majcompflag,str,N,41574.0,41574.0,,,2.0,Y,Y
30,NY,component,otherph,str,N,41574.0,885.0,,,40.0,Y,Y
31,NY,component,localphase,str,N,41574.0,5945.0,,,319.0,Y,Y
32,NY,component,slope_l,float,N,41574.0,33846.0,0.0,60.0,22.0,Y,Y
33,NY,component,slope_r,float,N,41574.0,40889.0,0.0,100.0,59.0,Y,Y
34,NY,component,slope_h,float,N,41574.0,41571.0,0.0,900.0,32.0,Y,Y
35,NY,component,slopelenusle_l,int,N,41574.0,41574.0,2.0,49.0,13.0,Y,Y
36,NY,component,slopelenusle_r,int,N,41574.0,41574.0,6.0,150.0,29.0,Y,Y
37,NY,component,slopelenusle_h,int,N,41574.0,41574.0,15.0,213.0,18.0,Y,Y
38,NY,component,runoff,str,N,41574.0,9955.0,,,6.0,Y,Y
39,NY,component,tfact,int,N,41574.0,41574.0,1.0,5.0,5.0,Y,Y
40,NY,component,wei,str,N,41574.0,20767.0,,,10.0,Y,Y
41,NY,component,weg,str,N,41574.0,20767.0,,,9.0,Y,Y
42,NY,component,erocl,str,N,41574.0,8958.0,,,4.0,Y,Y
43,NY,component,earthcovkind1,str,N,41574.0,14247.0,,,7.0,Y,Y
44,NY,component,earthcovkind2,str,N,41574.0,14119.0,,,19.0,Y,Y
45,NY,component,hydricon,str,N,41574.0,7817.0,,,3.0,Y,Y
46,NY,component,hydricrating,str,N,41574.0,41200.0,,,3.0,Y,Y
47,NY,component,drainagecl,str,N,41574.0,28312.0,,,8.0,Y,Y
48,NY,component,elev_l,float,N,41574.0,38633.0,-10.0,923.0,208.0,Y,Y
49,NY,component,elev_r,float,N,41574.0,41386.0,-4.0,1402.0,326.0,Y,Y
50,NY,component,elev_h,float,N,41574.0,41533.0,-3.0,2743.0,386.0,Y,Y
51,NY,component,aspectccwise,int,N,41574.0,26805.0,0.0,360.0,2.0,Y,Y
52,NY,component,aspectrep,int,N,41574.0,41571.0,0.0,290.0,13.0,Y,Y
53,NY,component,aspectcwise,int,N,41574.0,41358.0,0.0,360.0,3.0,Y,Y
54,NY,component,geomdesc,str,N,41574.0,26850.0,,,385.0,Y,Y
55,NY,component,albedodry_l,float,N,41574.0,41500.0,0.0,0.3700000047683716,13.0,Y,Y
56,NY,component,albedodry_r,float,N,41574.0,41574.0,0.009999999776482582,0.550000011920929,21.0,Y,Y
57,NY,component,albedodry_h,float,N,41574.0,41574.0,0.05999999865889549,0.8999999761581421,10.0,Y,Y
58,NY,component,airtempa_l,float,N,41574.0,41574.0,-34.0,11.0,23.0,Y,Y
59,NY,component,airtempa_r,float,N,41574.0,41574.0,2.0,13.0,21.0,Y,Y
60,NY,component,airtempa_h,float,N,41574.0,41574.0,6.0,17.0,20.0,Y,Y
61,NY,component,map_l,int,N,41574.0,41574.0,660.0,1194.0,50.0,Y,Y
62,NY,component,map_r,int,N,41574.0,41574.0,787.0,1440.0,57.0,Y,Y
63,NY,component,map_h,int,N,41574.0,41574.0,864.0,2420.0,54.0,Y,Y
64,NY,component,reannualprecip_l,int,Y,41574.0,0.0,864.0,2420.0,0.0,Y,Y
65,NY,component,reannualprecip_r,int,Y,41574.0,0.0,864.0,2420.0,0.0,Y,Y
66,NY,component,reannualprecip_h,int,Y,41574.0,0.0,864.0,2420.0,0.0,Y,Y
67,NY,component,ffd_l,int,N,41574.0,41574.0,80.0,223.0,28.0,Y,Y
68,NY,component,ffd_r,int,N,41574.0,41574.0,95.0,232.0,35.0,Y,Y
69,NY,component,ffd_h,int,N,41574.0,41574.0,110.0,250.0,31.0,Y,Y
70,NY,component,nirrcapcl,str,N,41574.0,21350.0,,,8.0,Y,Y
71,NY,component,nirrcapscl,str,N,41574.0,20209.0,,,3.0,Y,Y
72,NY,component,nirrcapunit,int,Y,41574.0,0.0,,,0.0,Y,Y
73,NY,component,irrcapcl,str,N,41574.0,12.0,,,1.0,Y,Y
74,NY,component,irrcapscl,str,N,41574.0,12.0,,,1.0,Y,Y
75,NY,component,irrcapunit,int,Y,41574.0,0.0,,,0.0,Y,Y
76,NY,component,cropprodindex,int,Y,41574.0,0.0,,,0.0,Y,Y
77,NY,component,constreeshrubgrp,str,N,41574.0,4776.0,,,29.0,Y,Y
78,NY,component,wndbrksuitgrp,str,Y,41574.0,0.0,,,0.0,Y,Y
79,NY,component,rsprod_l,int,N,41574.0,41573.0,0.0,0.0,1.0,Y,Y
80,NY,component,rsprod_r,int,N,41574.0,41573.0,0.0,0.0,1.0,Y,Y
81,NY,component,rsprod_h,int,N,41574.0,41573.0,0.0,0.0,1.0,Y,Y
82,NY,component,foragesuitgrpid,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
83,NY,component,wlgrain,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
84,NY,component,wlgrass,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
85,NY,component,wlherbaceous,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
86,NY,component,wlshrub,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
87,NY,component,wlconiferous,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
88,NY,component,wlhardwood,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
89,NY,component,wlwetplant,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
90,NY,component,wlshallowwat,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
91,NY,component,wlrangeland,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
92,NY,component,wlopenland,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
93,NY,component,wlwoodland,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
94,NY,component,wlwetland,str,Y,41574.0,0.0,0.0,0.0,0.0,Y,Y
95,NY,component,soilslippot,str,N,41574.0,2269.0,,,2.0,Y,Y
96,NY,component,frostact,str,N,41574.0,20660.0,,,4.0,Y,Y
97,NY,component,initsub_l,int,N,41574.0,26897.0,0.0,56.0,16.0,Y,Y
98,NY,component,initsub_r,int,N,41574.0,26918.0,0.0,77.0,33.0,Y,Y
99,NY,component,initsub_h,int,N,41574.0,26940.0,0.0,120.0,35.0,Y,Y
100,NY,component,totalsub_l,int,N,41574.0,29845.0,0.0,127.0,33.0,Y,Y
101,NY,component,totalsub_r,int,N,41574.0,29827.0,0.0,139.0,48.0,Y,Y
102,NY,component,totalsub_h,int,N,41574.0,29889.0,0.0,226.0,42.0,Y,Y
103,NY,component,hydgrp,str,N,41574.0,20872.0,,,7.0,Y,Y
104,NY,component,corcon,str,N,41574.0,20696.0,,,3.0,Y,Y
105,NY,component,corsteel,str,N,41574.0,20693.0,,,3.0,Y,Y
106,NY,component,taxclname,str,N,41574.0,21278.0,,,866.0,Y,Y
107,NY,component,taxorder,str,N,41574.0,21256.0,,,7.0,Y,Y
108,NY,component,taxsuborder,str,N,41574.0,21253.0,,,25.0,Y,Y
109,NY,component,taxgrtgroup,str,N,41574.0,21227.0,,,66.0,Y,Y
110,NY,component,taxsubgrp,str,N,41574.0,20801.0,,,180.0,Y,Y
111,NY,component,taxpartsize,str,N,41574.0,21092.0,,,24.0,Y,Y
112,NY,component,taxpartsizemod,str,N,41574.0,11315.0,,,2.0,Y,Y
113,NY,component,taxceactcl,str,N,41574.0,21702.0,,,5.0,Y,Y
114,NY,component,taxreaction,str,N,41574.0,21039.0,,,6.0,Y,Y
115,NY,component,taxtempcl,str,N,41574.0,21086.0,,,5.0,Y,Y
116,NY,component,taxmoistscl,str,N,41574.0,11660.0,,,5.0,Y,Y
117,NY,component,taxtempregime,str,N,41574.0,21207.0,,,5.0,Y,Y
118,NY,component,soiltaxedition,str,N,41574.0,19295.0,,,8.0,Y,Y
119,NY,component,castorieindex,int,Y,41574.0,0.0,,,0.0,Y,Y
120,NY,component,flecolcomnum,str,Y,41574.0,0.0,,,0.0,Y,Y
121,NY,component,flhe,str,Y,41574.0,0.0,,,0.0,Y,Y
122,NY,component,flphe,str,Y,41574.0,0.0,,,0.0,Y,Y
123,NY,component,flsoilleachpot,str,Y,41574.0,0.0,,,0.0,Y,Y
124,NY,component,flsoirunoffpot,str,Y,41574.0,0.0,,,0.0,Y,Y
125,NY,component,fltemik2use,str,N,41574.0,41574.0,,,1.0,Y,Y
126,NY,component,fltriumph2use,str,N,41574.0,41574.0,,,1.0,Y,Y
127,NY,component,indraingrp,str,Y,41574.0,0.0,,,0.0,Y,Y
128,NY,component,innitrateleachi,int,Y,41574.0,0.0,,,0.0,Y,Y
129,NY,component,misoimgmtgrp,str,Y,41574.0,0.0,,,0.0,Y,Y
130,NY,component,vasoimgtgrp,str,Y,41574.0,0.0,,,0.0,Y,Y
131,NY,component,mukey,str,N,41574.0,41574.0,,,8908.0,Y,Y
132,NY,component,cokey,str,N,41574.0,41574.0,,,41574.0,N,Y
133,NY,muaggatt,musym,str,N,8908.0,8908.0,,,3299.0,Y,Y
134,NY,muaggatt,muname,str,N,8908.0,8908.0,,,4630.0,Y,Y
135,NY,muaggatt,mustatus,str,Y,8908.0,0.0,,,0.0,Y,Y
136,NY,muaggatt,slopegraddcp,float,N,8908.0,8661.0,0.0,100.0,52.0,Y,Y
137,NY,muaggatt,slopegradwta,float,N,8908.0,8751.0,0.0,100.0,328.0,Y,Y
138,NY,muaggatt,brockdepmin,int,N,8908.0,8727.0,0.0,183.0,63.0,Y,Y
139,NY,muaggatt,wtdepannmin,int,N,8908.0,7971.0,0.0,183.0,86.0,Y,Y
140,NY,muaggatt,wtdepaprjunmin,int,N,8908.0,7973.0,0.0,183.0,85.0,Y,Y
141,NY,muaggatt,flodfreqdcd,str,N,8908.0,8554.0,,,5.0,Y,Y
142,NY,muaggatt,flodfreqmax,str,N,8908.0,8647.0,,,5.0,Y,Y
143,NY,muaggatt,pondfreqprs,str,N,8908.0,8908.0,,,57.0,Y,Y
144,NY,muaggatt,aws025wta,float,N,8908.0,8901.0,0.0,15.0,634.0,Y,Y
145,NY,muaggatt,aws050wta,float,N,8908.0,8901.0,0.0,30.0,963.0,Y,Y
146,NY,muaggatt,aws0100wta,float,N,8908.0,8901.0,0.0,60.0,1592.0,Y,Y
147,NY,muaggatt,aws0150wta,float,N,8908.0,8901.0,0.0,90.0,1967.0,Y,Y
148,NY,muaggatt,drclassdcd,str,N,8908.0,8408.0,,,8.0,Y,Y
149,NY,muaggatt,drclasswettest,str,N,8908.0,8580.0,,,8.0,Y,Y
150,NY,muaggatt,hydgrpdcd,str,N,8908.0,8369.0,,,7.0,Y,Y
151,NY,muaggatt,iccdcd,str,N,8908.0,9.0,,,1.0,Y,Y
152,NY,muaggatt,iccdcdpct,int,N,8908.0,8908.0,52,100,34.0,Y,Y
153,NY,muaggatt,niccdcd,str,N,8908.0,8617.0,,,8.0,Y,Y
154,NY,muaggatt,niccdcdpct,int,N,8908.0,8908.0,30,100,60.0,Y,Y
155,NY,muaggatt,engdwobdcd,str,N,8908.0,8908.0,,,4.0,Y,Y
156,NY,muaggatt,engdwbdcd,str,N,8908.0,8908.0,,,4.0,Y,Y
157,NY,muaggatt,engdwbll,str,N,8908.0,8908.0,,,4.0,Y,Y
158,NY,muaggatt,engdwbml,str,N,8908.0,8908.0,,,4.0,Y,Y
159,NY,muaggatt,engstafdcd,str,N,8908.0,8908.0,,,4.0,Y,Y
160,NY,muaggatt,engstafll,str,N,8908.0,8908.0,,,4.0,Y,Y
161,NY,muaggatt,engstafml,str,N,8908.0,8908.0,,,4.0,Y,Y
162,NY,muaggatt,engsldcd,str,N,8908.0,8908.0,,,4.0,Y,Y
163,NY,muaggatt,engsldcp,str,N,8908.0,8908.0,,,4.0,Y,Y
164,NY,muaggatt,englrsdcd,str,N,8908.0,8908.0,,,4.0,Y,Y
165,NY,muaggatt,engcmssdcd,str,N,8908.0,8908.0,,,4.0,Y,Y
166,NY,muaggatt,engcmssmp,str,N,8908.0,8908.0,,,4.0,Y,Y
167,NY,muaggatt,urbrecptdcd,str,N,8908.0,8908.0,,,4.0,Y,Y
168,NY,muaggatt,urbrecptwta,float,N,8908.0,8709.0,0.0,1.0,513.0,Y,Y
169,NY,muaggatt,forpehrtdcp,str,N,8908.0,8908.0,,,4.0,Y,Y
170,NY,muaggatt,hydclprs,str,N,8908.0,8908.0,,,90.0,Y,Y
171,NY,muaggatt,awmmfpwwta,float,N,8908.0,8895.0,0.0,1.0,271.0,Y,Y
172,NY,muaggatt,mukey,str,N,8908.0,8908.0,,,8908.0,N,Y
173,NY,mucropyld,cropname,str,N,246.0,63.0,,,7.0,Y,Y
174,NY,mucropyld,yldunits,str,N,246.0,63.0,,,3.0,Y,Y
175,NY,mucropyld,nonirryield_l,float,Y,246.0,0.0,,,0.0,Y,Y
176,NY,mucropyld,nonirryield_r,float,N,246.0,246.0,2.0,400.0,14.0,Y,Y
177,NY,mucropyld,nonirryield_h,float,Y,246.0,0.0,2.0,400.0,0.0,Y,Y
178,NY,mucropyld,irryield_l,float,Y,246.0,0.0,2.0,400.0,0.0,Y,Y
179,NY,mucropyld,irryield_r,float,Y,246.0,0.0,2.0,400.0,0.0,Y,Y
180,NY,mucropyld,irryield_h,float,Y,246.0,0.0,2.0,400.0,0.0,Y,Y
181,NY,mucropyld,mukey,str,N,246.0,246.0,,,200.0,Y,Y
182,NY,mucropyld,mucrpyldkey,str,N,246.0,246.0,,,246.0,N,Y
183,NY,valu1,aws0_5,float,N,8908.0,8900.0,0.0,25.5,918.0,Y,Y
184,NY,valu1,aws5_20,float,N,8908.0,8901.0,0.0,76.5,1528.0,Y,Y
185,NY,valu1,aws20_50,float,N,8908.0,8902.0,0.0,153.0,1903.0,Y,Y
186,NY,valu1,aws50_100,float,N,8908.0,8833.0,0.0,255.0,2349.0,Y,Y
187,NY,valu1,aws100_150,float,N,8908.0,8660.0,0.0,255.0,1277.0,Y,Y
188,NY,valu1,aws150_999,float,N,8908.0,8654.0,0.0,404.0,1242.0,Y,Y
189,NY,valu1,aws0_20,float,N,8908.0,8901.0,0.0,102.0,1641.0,Y,Y
190,NY,valu1,aws0_30,float,N,8908.0,8901.0,0.0,153.0,2067.0,Y,Y
191,NY,valu1,aws0_100,float,N,8908.0,8901.0,0.0,510.0,3287.0,Y,Y
192,NY,valu1,aws0_150,float,N,8908.0,8901.0,0.0,765.0,3560.0,Y,Y
193,NY,valu1,aws0_999,float,N,8908.0,8901.0,0.0,1026.3800048828125,3692.0,Y,Y
194,NY,valu1,tk0_5a,float,N,8908.0,8908.0,0.20000000298023224,5.0,48.0,Y,Y
195,NY,valu1,tk5_20a,float,N,8908.0,8908.0,0.6000000238418579,15.0,61.0,Y,Y
196,NY,valu1,tk20_50a,float,N,8908.0,8908.0,1.2000000476837158,30.0,228.0,Y,Y
197,NY,valu1,tk50_100a,float,N,8908.0,8908.0,0.5199999809265137,50.0,370.0,Y,Y
198,NY,valu1,tk100_150a,float,N,8908.0,8908.0,0.44999998807907104,50.0,174.0,Y,Y
199,NY,valu1,tk150_999a,float,N,8908.0,8908.0,0.03999999910593033,245.60000610351562,649.0,Y,Y
200,NY,valu1,tk0_20a,float,N,8908.0,8908.0,0.800000011920929,20.0,62.0,Y,Y
201,NY,valu1,tk0_30a,float,N,8908.0,8908.0,1.2000000476837158,30.0,89.0,Y,Y
202,NY,valu1,tk0_100a,float,N,8908.0,8908.0,4.960000038146973,100.0,546.0,Y,Y
203,NY,valu1,tk0_150a,float,N,8908.0,8908.0,4.960000038146973,150.0,629.0,Y,Y
204,NY,valu1,tk0_999a,float,N,8908.0,8908.0,4.960000038146973,365.6000061035156,1166.0,Y,Y
205,NY,valu1,musumcpcta,int,N,8908.0,8908.0,10.0,100.0,42.0,Y,Y
206,NY,valu1,soc0_5,float,N,8908.0,8906.0,0.0,19080.0,2002.0,Y,Y
207,NY,valu1,soc5_20,float,N,8908.0,8906.0,0.0,57240.0,2709.0,Y,Y
208,NY,valu1,soc20_50,float,N,8908.0,8905.0,0.0,62022.0,2749.0,Y,Y
209,NY,valu1,soc50_100,float,N,8908.0,8898.0,0.0,103182.0,2583.0,Y,Y
210,NY,valu1,soc100_150,float,N,8908.0,8836.0,0.0,95070.0,1726.0,Y,Y
211,NY,valu1,soc150_999,float,N,8908.0,8789.0,0.0,78807.0,1300.0,Y,Y
212,NY,valu1,soc0_20,float,N,8908.0,8906.0,0.0,76320.0,2918.0,Y,Y
213,NY,valu1,soc0_30,float,N,8908.0,8906.0,0.0,96608.0,3454.0,Y,Y
214,NY,valu1,soc0_100,float,N,8908.0,8906.0,0.0,207564.0,3804.0,Y,Y
215,NY,valu1,soc0_150,float,N,8908.0,8906.0,0.0,285209.0,3877.0,Y,Y
216,NY,valu1,soc0_999,float,N,8908.0,8906.0,0.0,338448.0,3899.0,Y,Y
217,NY,valu1,tk0_5s,float,N,8908.0,8859.0,0.0,5.0,6.0,Y,Y
218,NY,valu1,tk5_20s,float,N,8908.0,8908.0,1.0,15.0,15.0,Y,Y
219,NY,valu1,tk20_50s,float,N,8908.0,8908.0,1.0,30.0,30.0,Y,Y
220,NY,valu1,tk50_100s,float,N,8908.0,8908.0,1.0,50.0,50.0,Y,Y
221,NY,valu1,tk100_150s,float,N,8908.0,8908.0,1.0,50.0,49.0,Y,Y
222,NY,valu1,tk150_999s,float,N,8908.0,8852.0,0.0,246.0,83.0,Y,Y
223,NY,valu1,tk0_20s,float,N,8908.0,8908.0,1.0,20.0,20.0,Y,Y
224,NY,valu1,tk0_30s,float,N,8908.0,8908.0,1.0,30.0,29.0,Y,Y
225,NY,valu1,tk0_100s,float,N,8908.0,8908.0,5.0,100.0,95.0,Y,Y
226,NY,valu1,tk0_150s,float,N,8908.0,8908.0,5.0,150.0,142.0,Y,Y
227,NY,valu1,tk0_999s,float,N,8908.0,8908.0,5.0,366.0,212.0,Y,Y
228,NY,valu1,musumcpcts,int,N,8908.0,8908.0,10.0,100.0,46.0,Y,Y
229,NY,valu1,nccpi3corn,float,N,8908.0,8908.0,0.0010000000474974513,0.9599999785423279,815.0,Y,Y
230,NY,valu1,nccpi3soy,float,N,8908.0,8908.0,0.0010000000474974513,0.9589999914169312,746.0,Y,Y
231,NY,valu1,nccpi3cot,float,N,8908.0,8815.0,0.0,0.5389999747276306,161.0,Y,Y
232,NY,valu1,nccpi3sg,float,N,8908.0,8908.0,0.0010000000474974513,0.8370000123977661,721.0,Y,Y
233,NY,valu1,nccpi3all,float,N,8908.0,8908.0,0.013000000268220901,0.9599999785423279,813.0,Y,Y
234,NY,valu1,pctearthmc,int,N,8908.0,8588.0,0,100,43.0,Y,Y
235,NY,valu1,rootznemc,int,N,8908.0,8877.0,0.0,150.0,134.0,Y,Y
236,NY,valu1,rootznaws,int,N,8908.0,8876.0,0.0,900.0,434.0,Y,Y
237,NY,valu1,droughty,int,N,8908.0,5544.0,0.0,1.0,2.0,Y,Y
238,NY,valu1,pwsl1pomu,int,N,8908.0,8908.0,1.0,999.0,90.0,Y,Y
239,NY,valu1,musumcpct,int,N,8908.0,8908.0,65,100,33.0,Y,Y
240,NY,valu1,mukey,str,N,8908.0,8908.0,,,8908.0,N,Y
241,OK,mapunit,musym,str,N,5215.0,5215.0,,,1840.0,Y,Y
242,OK,mapunit,muname,str,N,5215.0,5215.0,,,2529.0,Y,Y
243,OK,mapunit,mukind,str,N,5215.0,5215.0,,,4.0,Y,Y
244,OK,mapunit,mustatus,str,Y,5215.0,0.0,,,0.0,Y,Y
245,OK,mapunit,muacres,int,N,5215.0,5215.0,1,320216,4243.0,Y,Y
246,OK,mapunit,mapunitlfw_l,int,Y,5215.0,0.0,1,320216,0.0,Y,Y
247,OK,mapunit,mapunitlfw_r,int,Y,5215.0,0.0,1,320216,0.0,Y,Y
248,OK,mapunit,mapunitlfw_h,int,Y,5215.0,0.0,1,320216,0.0,Y,Y
249,OK,mapunit,mapunitpfa_l,float,Y,5215.0,0.0,1,320216,0.0,Y,Y
250,OK,mapunit,mapunitpfa_r,float,Y,5215.0,0.0,1,320216,0.0,Y,Y
251,OK,mapunit,mapunitpfa_h,float,Y,5215.0,0.0,1,320216,0.0,Y,Y
252,OK,mapunit,farmlndcl,str,N,5215.0,5215.0,,,3.0,Y,Y
253,OK,mapunit,muhelcl,str,Y,5215.0,0.0,,,0.0,Y,Y
254,OK,mapunit,muwathelcl,str,Y,5215.0,0.0,,,0.0,Y,Y
255,OK,mapunit,muwndhelcl,str,Y,5215.0,0.0,,,0.0,Y,Y
256,OK,mapunit,interpfocus,str,N,5215.0,3039.0,,,50.0,Y,Y
257,OK,mapunit,invesintens,str,N,5215.0,5074.0,,,1.0,Y,Y
258,OK,mapunit,iacornsr,int,Y,5215.0,0.0,,,0.0,Y,Y
259,OK,mapunit,nhiforsoigrp,str,Y,5215.0,0.0,,,0.0,Y,Y
260,OK,mapunit,nhspiagr,float,Y,5215.0,0.0,,,0.0,Y,Y
261,OK,mapunit,vtsepticsyscl,str,Y,5215.0,0.0,,,0.0,Y,Y
262,OK,mapunit,mucertstat,str,Y,5215.0,0.0,,,0.0,Y,Y
263,OK,mapunit,lkey,str,N,5215.0,5215.0,,,77.0,Y,Y
264,OK,mapunit,mukey,str,N,5215.0,5215.0,,,5215.0,N,Y
265,OK,component,comppct_l,int,N,18504.0,17142.0,0.0,100.0,86.0,Y,Y
266,OK,component,comppct_r,int,N,18504.0,18493.0,0,100,101.0,Y,Y
267,OK,component,comppct_h,int,N,18504.0,18504.0,1.0,100.0,92.0,Y,Y
268,OK,component,compname,str,N,18504.0,18504.0,,,608.0,Y,Y
269,OK,component,compkind,str,N,18504.0,18490.0,,,5.0,Y,Y
270,OK,component,majcompflag,str,N,18504.0,18504.0,,,2.0,Y,Y
271,OK,component,otherph,str,N,18504.0,1908.0,,,64.0,Y,Y
272,OK,component,localphase,str,N,18504.0,4172.0,,,86.0,Y,Y
273,OK,component,slope_l,float,N,18504.0,12059.0,0.0,45.0,19.0,Y,Y
274,OK,component,slope_r,float,N,18504.0,18502.0,0.0,60.0,66.0,Y,Y
275,OK,component,slope_h,float,N,18504.0,18503.0,0.0,100.0,29.0,Y,Y
276,OK,component,slopelenusle_l,int,N,18504.0,18502.0,0.0,107.0,20.0,Y,Y
277,OK,component,slopelenusle_r,int,N,18504.0,18504.0,15.0,107.0,38.0,Y,Y
278,OK,component,slopelenusle_h,int,N,18504.0,18504.0,15.0,182.0,23.0,Y,Y
279,OK,component,runoff,str,N,18504.0,11463.0,,,6.0,Y,Y
280,OK,component,tfact,int,N,18504.0,18504.0,1.0,5.0,5.0,Y,Y
281,OK,component,wei,str,N,18504.0,15586.0,,,8.0,Y,Y
282,OK,component,weg,str,N,18504.0,15589.0,,,9.0,Y,Y
283,OK,component,erocl,str,N,18504.0,17892.0,,,5.0,Y,Y
284,OK,component,earthcovkind1,str,N,18504.0,13682.0,,,7.0,Y,Y
285,OK,component,earthcovkind2,str,N,18504.0,10507.0,,,17.0,Y,Y
286,OK,component,hydricon,str,N,18504.0,832.0,,,3.0,Y,Y
287,OK,component,hydricrating,str,N,18504.0,18482.0,,,3.0,Y,Y
288,OK,component,drainagecl,str,N,18504.0,17624.0,,,8.0,Y,Y
289,OK,component,elev_l,float,N,18504.0,18504.0,2.0,1372.0,200.0,Y,Y
290,OK,component,elev_r,float,N,18504.0,18504.0,13.0,1524.0,291.0,Y,Y
291,OK,component,elev_h,float,N,18504.0,18504.0,24.0,1676.0,240.0,Y,Y
292,OK,component,aspectccwise,int,N,18504.0,14639.0,0.0,360.0,5.0,Y,Y
293,OK,component,aspectrep,int,N,18504.0,18504.0,135.0,180.0,3.0,Y,Y
294,OK,component,aspectcwise,int,N,18504.0,4669.0,0.0,360.0,5.0,Y,Y
295,OK,component,geomdesc,str,N,18504.0,18460.0,,,369.0,Y,Y
296,OK,component,albedodry_l,float,N,18504.0,18504.0,0.019999999552965164,0.23000000417232513,5.0,Y,Y
297,OK,component,albedodry_r,float,N,18504.0,18504.0,0.019999999552965164,0.550000011920929,12.0,Y,Y
298,OK,component,albedodry_h,float,N,18504.0,18504.0,0.1599999964237213,1.0,7.0,Y,Y
299,OK,component,airtempa_l,float,N,18504.0,18504.0,3.0,19.399999618530273,38.0,Y,Y
300,OK,component,airtempa_r,float,N,18504.0,18504.0,9.0,20.0,44.0,Y,Y
301,OK,component,airtempa_h,float,N,18504.0,18504.0,10.0,25.0,36.0,Y,Y
302,OK,component,map_l,int,N,18504.0,18504.0,27.0,1219.0,78.0,Y,Y
303,OK,component,map_r,int,N,18504.0,18504.0,34.0,1414.0,139.0,Y,Y
304,OK,component,map_h,int,N,18504.0,18504.0,45.0,1915.0,84.0,Y,Y
305,OK,component,reannualprecip_l,int,N,18504.0,18504.0,838.0,838.0,1.0,Y,Y
306,OK,component,reannualprecip_r,int,N,18504.0,18504.0,900.0,900.0,1.0,Y,Y
307,OK,component,reannualprecip_h,int,N,18504.0,18504.0,1016.0,1016.0,1.0,Y,Y
308,OK,component,ffd_l,int,N,18504.0,18504.0,110.0,260.0,34.0,Y,Y
309,OK,component,ffd_r,int,N,18504.0,18504.0,145.0,285.0,48.0,Y,Y
